Class,File,Surface Area,Volume,Rectangularity,Compactness,Convexity,Eccentricity,Diameter,A3_0,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,D1_0,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D2_0,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D3_0,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D4_0,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7
AircraftBuoyant,m1347.obj,0.09987890401537663,0.05658169139160277,0.2430775545813349,0.015880297645123047,0.3323977755286282,0.004061931125492409,0.027473558593208963,0.1299677085751672,0.1709968130685295,0.1408159388784534,0.1391908148836031,0.1241847998142715,0.1019184905341803,0.0985627150123467,0.094362719233448,0.36276,0.23273,0.10707,0.22216,0.07528,0.0,0.0,0.0,0.2567449176672042,0.1588515222109392,0.1123489237998526,0.2092368038548075,0.1776377356987834,0.0382394520438842,0.021653425721283,0.0252872190032455,0.4800381786103371,0.3607010981171003,0.1591353894507486,0.0001253338218138,0.0,0.0,0.0,0.0,0.8644920110820145,0.1355079889179855,0.0,0.0,0.0,0.0,0.0,0.0
AircraftBuoyant,m1348.obj,0.06853432524531063,0.03229509977335699,0.16238835441238353,0.01698975382333805,0.2717364868847314,0.004345774582453314,0.024385920817509787,0.0977663988699567,0.1761631499955857,0.1814778847002736,0.1614725876224949,0.1258232541714487,0.1010859009446455,0.0817162532003178,0.0744945704952767,0.11391,0.32065,0.21858,0.28654,0.06032,0.0,0.0,0.0,0.1165936691220386,0.1988353573561616,0.2088791558829384,0.1999701373681067,0.121361736014334,0.0625522596058132,0.0586999800915787,0.0331077045590284,0.2833889413897514,0.5959576478756436,0.1206534107346049,0.0,0.0,0.0,0.0,0.0,0.8590389366632831,0.1409610633367169,0.0,0.0,0.0,0.0,0.0,0.0
AircraftBuoyant,m1349.obj,0.06291967891787618,0.027231818781351662,0.11980973512492225,0.019468955262798817,0.23426847785756932,0.0017605808533677147,0.009315543913521835,0.1601742652439543,0.1502016643692245,0.1474277156617484,0.1628631235002808,0.1290311601232109,0.0992835384013206,0.0773982743656507,0.0736202583346097,0.21525,0.43815,0.11324,0.1868,0.04656,0.0,0.0,0.0,0.2147570844157783,0.2167975554162063,0.1869170971562801,0.203658912876865,0.1300227935541023,0.0187225656185613,0.0153085092617476,0.0138154817004588,0.3843077931087643,0.4925614738302628,0.1228609419563709,0.0002697911046018,0.0,0.0,0.0,0.0,0.8320870673744696,0.1679129326255303,0.0,0.0,0.0,0.0,0.0,0.0
AircraftBuoyant,m1350.obj,0.06996304571995016,0.03238947781743628,0.15174781861823392,0.01825457917443912,0.27809500899453,0.0014889474444799902,0.000605865401513414,0.2016912188297259,0.1917331906838943,0.1534030120977697,0.094642416262036,0.0956711381779277,0.0917619948975392,0.0822154555180643,0.0888815735330425,0.78011,0.04456,0.07264,0.02208,0.07574,0.00487,0.0,0.0,0.3520418827323307,0.3426660429377631,0.115058076459874,0.0294114719670352,0.0827801057021429,0.0676215027221785,0.0070468095271272,0.0033741079515482,0.729455982267624,0.2349732568785235,0.0355707608538524,0.0,0.0,0.0,0.0,0.0,0.954846153846154,0.0451538461538461,0.0,0.0,0.0,0.0,0.0,0.0
AircraftBuoyant,m1351.obj,0.06073743555013206,0.02028172841665338,0.2854401654631145,0.03583553361471339,0.3274152015928537,0.003920342951884636,0.00031505798299997383,0.1988259611409673,0.1251095494005787,0.1654071930549814,0.1777428689541132,0.1139313766019016,0.0758991318726746,0.0544357172385283,0.0886482017362546,0.33248,0.45358,0.18571,0.0052,0.01222,0.01081,0.0,0.0,0.1750661810075436,0.3230230290002189,0.2706255846818335,0.1462450986246292,0.0450030851296749,0.0211878744451742,0.0102605441770665,0.0085886029338588,0.5461309380391098,0.4474117907844139,0.0064572711764762,0.0,0.0,0.0,0.0,0.0,0.9887805810397552,0.0112194189602446,0.0,0.0,0.0,0.0,0.0,0.0
AircraftBuoyant,m1352.obj,0.08760437159548026,0.046338662648803854,0.20718331762833544,0.01641568517566025,0.3351455186662669,0.0025822192297069936,6.434287984382247e-06,0.0793862347071287,0.1343893103683958,0.147768436880596,0.1594730367028911,0.1453420818809377,0.1280500307566126,0.1115268949490807,0.0940639737543571,0.00511,0.443,0.28354,0.25406,0.01429,0.0,0.0,0.0,0.1013846444818284,0.1718711115977662,0.2506495187091251,0.2172826725330732,0.1194318080012741,0.0718004359987656,0.0505579390597159,0.0170218696184513,0.2600945307224848,0.556158965949648,0.1837465033278672,0.0,0.0,0.0,0.0,0.0,0.7625286916602907,0.2374713083397092,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m53.obj,0.04507386128249212,0.013019762973900116,0.1555121746526193,0.038307512804746466,0.2697388567076821,0.011087090987905836,0.025113091452038525,0.1556488282616299,0.2180582621296157,0.1712720065290894,0.1361948067089725,0.1082463065673978,0.0845950132413931,0.0678392378287446,0.0581455387331567,0.13403,0.51416,0.28762,0.03144,0.02424,0.00851,0.0,0.0,0.2183220541401274,0.2717257165605095,0.1958499203821656,0.1718252388535031,0.0801652070063694,0.0324741242038216,0.0218650477707006,0.0077726910828025,0.5737281686206133,0.4192395503193426,0.0070322810600441,0.0,0.0,0.0,0.0,0.0,0.9990315597584596,0.0009684402415403,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m54.obj,0.05865872896689762,0.01759965650212236,0.13534538033840732,0.04443431330172095,0.3126367841005949,0.007396882240225612,0.0696999343827244,0.1317621404009058,0.1885096032877631,0.1637842824792418,0.1359724901450977,0.121563364924935,0.1047890631552461,0.0849953870670133,0.068623668539797,0.08364,0.45596,0.32909,0.07862,0.04473,0.00796,0.0,0.0,0.1916879808122928,0.26890655944905,0.1555020352106368,0.1472616713607547,0.1149570565579562,0.0715956250435405,0.0380171375682964,0.0120719339974721,0.4419301389129723,0.5238618191626688,0.0342080419243589,0.0,0.0,0.0,0.0,0.0,0.979949445996541,0.0200505540034589,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m55.obj,0.051276268249913395,0.016253880891242353,0.13794572325176183,0.03458846335989932,0.2621007085612878,0.008864771064390297,0.07029796417720592,0.137224949366654,0.1980021283169132,0.1669698946139851,0.1390099893584154,0.1204558717517421,0.0948817411005458,0.078335793484604,0.0651196320071401,0.14039,0.47055,0.27256,0.06772,0.03425,0.01453,0.0,0.0,0.2206862920722119,0.2679186321928306,0.1575307020162815,0.1515196751657013,0.1002368583427877,0.0649071475488147,0.0278955434804243,0.0093051491809478,0.4848905200897803,0.4871735591326378,0.0279359207775819,0.0,0.0,0.0,0.0,0.0,0.9963936604346588,0.0036063395653411,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m56.obj,0.04827813236902237,0.010769445452736701,0.10139399238559312,0.07217335488958096,0.2580491678797596,0.01123774629382018,0.05835384732035769,0.1606591320852385,0.1940643602795272,0.1589854197221982,0.1265119489258907,0.1129669571219049,0.0963333620912777,0.0820291605556034,0.068449659218359,0.20643,0.50572,0.16428,0.08932,0.01767,0.01658,0.0,0.0,0.3121559884143368,0.2075565597348435,0.116971404114702,0.1688481023997451,0.1059132667788074,0.0602474395087041,0.0209815963132906,0.0073256427355701,0.6503458774110257,0.3382372776846445,0.0114168449043297,0.0,0.0,0.0,0.0,0.0,0.9987898578563196,0.0012101421436803,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m57.obj,0.04876704521371517,0.010881611236141956,0.12187867684295078,0.07273892840793815,0.2756573481990614,0.012771724163566095,0.01718228172940987,0.1616707129762671,0.2135460536094733,0.1619349617665031,0.1236849493798411,0.1023633751176733,0.0887215313217394,0.0794397925646996,0.0686386232638028,0.1333,0.5295,0.27168,0.03267,0.02348,0.00937,0.0,0.0,0.2122626487799052,0.2663807173281318,0.2067692368934357,0.1727837267624696,0.0791767843636798,0.036433661080371,0.0213068747263245,0.004886350065682,0.5767489355143248,0.4102075024565054,0.0130435620291697,0.0,0.0,0.0,0.0,0.0,0.9966668582265388,0.0033331417734612,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m58.obj,0.08980421541387648,0.05531331815951724,0.10624669356037961,0.010749465338858698,0.26579795897248254,0.0007739286049072451,0.03971160194439332,0.1009112116922218,0.1394532729846669,0.1185173369489362,0.1135724682471636,0.1235419615975116,0.1333120650808525,0.1342093194823839,0.1364823639662632,0.00602,0.2784,0.46311,0.24369,0.00878,0.0,0.0,0.0,0.0918121553560408,0.1332590129994227,0.1979276571178309,0.2532896701371608,0.1739693030477972,0.1027213186550673,0.0322198554734935,0.0148010272131865,0.2185645472061657,0.4635741811175337,0.3024759152215799,0.0153853564547206,0.0,0.0,0.0,0.0,0.6276565437866788,0.3701783374166714,0.0021651187966497,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m59.obj,0.0026465669724740504,0.001777077481035179,0.011281568144045115,0.0,0.02674244099428918,0.008416129316079917,0.04826384286636313,0.1823649644819729,0.1973428494839833,0.0872704731269266,0.0925479158289773,0.1062860206406648,0.1107090202385739,0.1157519099316445,0.1077268462672564,0.19248,0.56175,0.05316,0.0,0.11232,0.08029,0.0,0.0,0.3444747476758306,0.3544184102084287,0.0006469850496685,0.0,0.0070471602333127,0.1388031771942746,0.1363944020862779,0.0182151175522067,0.5917456830095591,0.3837977952513105,0.0244565217391304,0.0,0.0,0.0,0.0,0.0,0.993956663925491,0.0060433360745089,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m60.obj,0.059781230523497514,0.013731561418219488,0.04742972376493835,0.08134577481444696,0.11460540157218276,0.0058734916129298004,0.048656046580464844,0.1141299689733788,0.1967190633731594,0.1818057150693384,0.1424996143099576,0.1126214923633371,0.0944169223648799,0.0815948711795258,0.0762123523664226,0.17102,0.34182,0.37237,0.06662,0.0385,0.00967,0.0,0.0,0.159414375858431,0.2559070008161315,0.2298106972948225,0.1376973147281883,0.0976272468499313,0.0722674522762107,0.0328144594621494,0.014461452714135,0.4137326318629434,0.5482935383785242,0.0379738297585323,0.0,0.0,0.0,0.0,0.0,0.9653120024262644,0.0346879975737356,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m61.obj,0.05311615118168191,0.019896631088347418,0.13852514298654223,0.023790972628087426,0.2650271048338205,0.006762704282743791,0.0687274544520608,0.1367796873114646,0.2168479478737524,0.1934738765449123,0.1365900746384431,0.1009256545946598,0.0827573130160481,0.0700360264078741,0.0625894196128453,0.11462,0.34039,0.41388,0.09546,0.03496,0.00069,0.0,0.0,0.1481455674782504,0.2726404013457825,0.1943122772789711,0.1525352869741792,0.1203340566582389,0.0761282873126157,0.0319921960542294,0.0039119268977324,0.3999575928139096,0.5735186398858861,0.0265237673002043,0.0,0.0,0.0,0.0,0.0,0.9782246459138074,0.0217753540861925,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m62.obj,0.057385280313465216,0.012040792860629064,0.09342131708343905,0.09516680598844676,0.1846412282008326,0.03045633590083488,0.0024884009530546252,0.1426192627234238,0.1637880639846947,0.1319197179855095,0.119962445306549,0.1187932897557173,0.1162955483516678,0.1087314662273476,0.09789020566509,0.06781,0.19073,0.50965,0.21576,0.01605,0.0,0.0,0.0,0.102677682659765,0.1572765279713318,0.1931415488751742,0.2231734023491937,0.1751144734222576,0.1151403543698984,0.0287676687238701,0.0047083416285088,0.3011187881240785,0.4437185009588236,0.2335771347074865,0.0215855762096113,0.0,0.0,0.0,0.0,0.9624309818911928,0.0375690181088072,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m63.obj,0.1375168678478791,0.08158914138717101,0.07628194711889497,0.020648055438817186,0.23223925415281566,0.00039061109889989177,0.00044943506317873854,0.0835039739006698,0.1312949016069135,0.144934578141811,0.1443272134106132,0.1432339568944573,0.1304966508173393,0.1153125325373963,0.1068961926907993,0.00687,0.5923,0.24929,0.09917,0.0365,0.01587,0.0,0.0,0.1263014353114486,0.251079967352139,0.2012123504469173,0.208697469790775,0.1213943025501164,0.0610853423048593,0.0268548563693189,0.0033742758744251,0.3583762116744715,0.4444701393305197,0.1791929236283748,0.0179414542020774,1.927116455647415e-05,0.0,0.0,0.0,0.7480722775147357,0.2496473089187361,0.0022804135665281,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m64.obj,0.04842560872985773,0.013602908246497424,0.07169646143452801,0.04348321439350883,0.21786197003812138,0.00654555866691297,0.019410585874942474,0.0884862874642992,0.1609889542686074,0.1730842021953821,0.1536423385293004,0.1295378686211761,0.1120229861326176,0.0968824197377929,0.0853549430508241,0.17661,0.47723,0.22453,0.10754,0.01409,0.0,0.0,0.0,0.1184286482074964,0.3020980552182654,0.2776041562991421,0.1477596194040249,0.0877042817047196,0.0441407727372255,0.0192189024026116,0.0030455640265143,0.426986330422041,0.5437754256078046,0.0292286039292806,9.640040873773303e-06,0.0,0.0,0.0,0.0,0.9850885368126748,0.0149114631873252,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m65.obj,0.08219050215792567,0.013565049170264576,0.018372817725493613,0.21396281019948207,0.05955519922835737,0.0026230595833039204,0.2700504930173615,0.0905151324526455,0.1522156986090724,0.1523904382470119,0.1412071014188858,0.1303208219752568,0.1204130845040889,0.1095967009156357,0.1033410218774026,0.19916,0.63248,0.11128,0.04375,0.0078,0.00276,0.00277,0.0,0.2123345648645149,0.3352918330561558,0.2121154784548433,0.1491281356742384,0.0674089048667058,0.0118207076491032,0.0069808896899927,0.0049194857444456,0.4899733071222765,0.4724253900340165,0.036637661048635,0.0009636417950719,0.0,0.0,0.0,0.0,0.9726247678848324,0.0273752321151674,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m66.obj,0.15432943156825582,0.05962167596775172,0.16903641842294762,0.06468663988706089,0.3355624005739226,0.0026931377531418587,0.00843444638064764,0.161912223035918,0.1827750055350239,0.1575693581075327,0.1338453940085494,0.1043139124955294,0.0948617947102202,0.0853074918677725,0.0794148202394536,0.01228,0.23585,0.65535,0.07683,0.01969,0.0,0.0,0.0,0.1554639831984632,0.2281246578478505,0.1626106084584988,0.1105238536036708,0.2073417141947107,0.1050494192122786,0.0268844496202733,0.0040013138642539,0.3580978821442687,0.5143584256340553,0.1275147729354039,2.8919286272014807e-05,0.0,0.0,0.0,0.0,0.862090910844117,0.1379090891558829,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m73.obj,0.06987120579677093,0.0335464144632582,0.06834465973126602,0.016490484733678673,0.16114690202242135,0.0048352958202108305,0.06993160504202446,0.1127309825086798,0.1674098695144225,0.1480591710134434,0.1349612492389712,0.1255162654468267,0.117206654270811,0.1056061079755812,0.0885097000312638,0.02784,0.22758,0.35961,0.25661,0.12836,0.0,0.0,0.0,0.1095523517463857,0.1916743000517742,0.159594169421323,0.1268071209526464,0.1380779800071687,0.1138336851328209,0.1076406866063961,0.0528197060814847,0.2323554647205699,0.4964667547166173,0.2317673938821352,0.0390729689864936,0.0003374176941838,0.0,0.0,0.0,0.7534943541828223,0.2462597643320535,0.0002458814851241,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m74.obj,0.03397986880951083,0.009643293880066583,0.039975988447488224,0.031470934673073395,0.13397818109747217,0.004568881076227586,0.008245175093394152,0.1275157973392245,0.2075502347265314,0.182242003866084,0.1409496271990383,0.1120839492535858,0.0943129578791767,0.0755510794171634,0.0597943503191956,0.24512,0.41662,0.22808,0.06587,0.04431,0.0,0.0,0.0,0.147687682904979,0.3226891760068484,0.2201031235691107,0.1393064044116183,0.084101451295017,0.0539607015587983,0.0242579283709263,0.0078935318827019,0.509073212100186,0.4831208380313587,0.0078059498684552,0.0,0.0,0.0,0.0,0.0,0.985478814455792,0.0145211855442078,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m75.obj,0.04782339591339473,0.012830728556811714,0.037461133314458425,0.04772536415382813,0.10118822245977013,0.003772277505537542,0.05828697164043118,0.1369900814030139,0.2342291241894191,0.1979120356885529,0.1391976207631341,0.1034324171022979,0.0767119927641765,0.0595269120510186,0.0519998160383866,0.3201,0.2535,0.29884,0.10307,0.02449,0.0,0.0,0.0,0.1624698927085614,0.2733941119095487,0.2464617712044907,0.1638035710731134,0.07812966538607,0.0462010072257499,0.0244242291538109,0.0051157513386547,0.5122903036201232,0.465923434925468,0.0217284474036673,5.78140507414652e-05,0.0,0.0,0.0,0.0,0.984349539580886,0.015650460419114,0.0,0.0,0.0,0.0,0.0,0.0
AquaticAnimal,m76.obj,0.04101823993405651,0.012691358369289453,0.047112573134973745,0.0299915609813716,0.11968109502497887,0.0052452091895182915,0.004961739368061859,0.1796462867259169,0.2045564278178144,0.152107437277588,0.1211351728331038,0.0971727973391033,0.0894833783372972,0.0823304304286404,0.0735680692405357,0.15051,0.50835,0.19385,0.04458,0.06122,0.04149,0.0,0.0,0.2462204528489674,0.2004180144314506,0.1987061458074147,0.101030106991789,0.0970589698930082,0.0662154764866882,0.060860910674297,0.0294899228663846,0.5042201410567696,0.4590704127644814,0.0366998111535052,9.635025243766138e-06,0.0,0.0,0.0,0.0,0.9757138231204404,0.0242861768795596,0.0,0.0,0.0,0.0,0.0,0.0
Bird,D00089.obj,0.038077255478010656,0.007757502290027096,0.025777339170038147,0.07239443724223288,0.07420137419708352,0.0013783148064139676,4.998366099752082e-07,0.1015923038646541,0.1551003483164704,0.1572068336374191,0.1613866312821363,0.1393929341516006,0.1162381821197545,0.091242328744402,0.0778404378835627,0.24625,0.42052,0.19205,0.13283,0.00835,0.0,0.0,0.0,0.1575023391929286,0.2580577730883319,0.2489797137226015,0.2096912265334156,0.0894168939499512,0.0216499771057713,0.0125221476777288,0.0021799287292707,0.4662593242227405,0.4555617663499161,0.0776006630558393,0.000578246371504,0.0,0.0,0.0,0.0,0.8820516726005749,0.117948327399425,0.0,0.0,0.0,0.0,0.0,0.0
Bird,D00113.obj,0.2366252985536529,0.07539366890777817,0.09129217200357584,0.1494156169644456,0.16462422999635365,0.000555666124494928,0.05716881858177827,0.085037042014548,0.1182320627614359,0.1234901809263023,0.1242293413073059,0.1364254875938649,0.1425739580358492,0.1384413795420565,0.1315705478186369,0.01492,0.24024,0.43448,0.24769,0.06267,0.0,0.0,0.0,0.0705606034971785,0.136025716304575,0.1687682248385267,0.2230869517620246,0.2058399100327425,0.1407629303052318,0.0463968312417272,0.0085588320179934,0.1663359087493497,0.426311631760467,0.3080191133118822,0.090961638504075,0.0083717076742259,0.0,0.0,0.0,0.5889692655107743,0.3955486661308225,0.0154820683584031,0.0,0.0,0.0,0.0,0.0
Bird,D00164.obj,0.100905730896385,0.01852825344717059,0.0666527259722809,0.20701566489532824,0.16581662656384275,0.0009309049471336081,1.2124284467278253e-05,0.1137953389975091,0.1232470058347835,0.1219503872794895,0.150237144709455,0.1385334561708806,0.1177704985157129,0.1238441328010373,0.1106220356911318,0.15437,0.63093,0.12904,0.0837,0.00196,0.0,0.0,0.0,0.1322040982872384,0.3701396283874563,0.280042993202695,0.14739104905405,0.0502483056498243,0.013435375842199,0.005155203471303,0.0013833461052338,0.4410189217310879,0.5218601872904544,0.0368125939342556,0.000308297044202,0.0,0.0,0.0,0.0,0.9052313806412168,0.0947686193587833,0.0,0.0,0.0,0.0,0.0,0.0
Bird,D00234.obj,0.04831520564086967,0.015605618394773197,0.032866630751235984,0.031323391211297374,0.10321308459230834,0.00036674210006350943,2.8725279366938266e-07,0.1514447884416924,0.1525873507297656,0.136923190328763,0.1292016806722689,0.1147169394073418,0.1048945894147132,0.1051525873507297,0.105078873654725,0.6958,0.14286,0.1136,0.03993,0.00781,0.0,0.0,0.0,0.4817749288316445,0.1929010809627137,0.2097923675671371,0.0810224354507992,0.0290346983058945,0.0038719566818625,0.0013536917962295,0.0002488404037186,0.8197849213691026,0.1667244835029294,0.0134038698735738,8.672525439407955e-05,0.0,0.0,0.0,0.0,0.9734953592957613,0.0265046407042388,0.0,0.0,0.0,0.0,0.0,0.0
